"pars.d_s" "pars.s_s" "pars.r_s" "pars.q_s" "pars.w_w" "pars.a_w" "pars.h_w" "pars.f_min" "pars.f_max" "pars.r_0" "pars.f_0" "pars.q_0" "pars.v_0" "pars.p_0" "pars.e_0" "pars.n_0_a" "pars.n_0_b" "pars.res" "frequency" "power" "pars.d_s.1" "pars.s_s.1" "pars.r_s.1" "pars.q_s.1" "pars.w_w.1" "pars.a_w.1" "pars.h_w.1" "pars.f_min.1" "pars.f_max.1" "pars.r_0.1" "pars.f_0.1" "pars.q_0.1" "pars.v_0.1" "pars.p_0.1" "pars.e_0.1" "pars.n_0_a.1" "pars.n_0_b.1" "pars.res.1" "frequency.1" "power.1" "pars.d_s.2" "pars.s_s.2" "pars.r_s.2" "pars.q_s.2" "pars.w_w.2" "pars.a_w.2" "pars.h_w.2" "pars.f_min.2" "pars.f_max.2" "pars.r_0.2" "pars.f_0.2" "pars.q_0.2" "pars.v_0.2" "pars.p_0.2" "pars.e_0.2" "pars.n_0_a.2" "pars.n_0_b.2" "pars.res.2" "frequency.2" "power.2" "pars.d_s.3" "pars.s_s.3" "pars.r_s.3" "pars.q_s.3" "pars.w_w.3" "pars.a_w.3" "pars.h_w.3" "pars.f_min.3" "pars.f_max.3" "pars.r_0.3" "pars.f_0.3" "pars.q_0.3" "pars.v_0.3" "pars.p_0.3" "pars.e_0.3" "pars.n_0_a.3" "pars.n_0_b.3" "pars.res.3" "frequency.3" "power.3" "pars.d_s.4" "pars.s_s.4" "pars.r_s.4" "pars.q_s.4" "pars.w_w.4" "pars.a_w.4" "pars.h_w.4" "pars.f_min.4" "pars.f_max.4" "pars.r_0.4" "pars.f_0.4" "pars.q_0.4" "pars.v_0.4" "pars.p_0.4" "pars.e_0.4" "pars.n_0_a.4" "pars.n_0_b.4" "pars.res.4" "frequency.4" "power.4" "pars.d_s.5" "pars.s_s.5" "pars.r_s.5" "pars.q_s.5" "pars.w_w.5" "pars.a_w.5" "pars.h_w.5" "pars.f_min.5" "pars.f_max.5" "pars.r_0.5" "pars.f_0.5" "pars.q_0.5" "pars.v_0.5" "pars.p_0.5" "pars.e_0.5" "pars.n_0_a.5" "pars.n_0_b.5" "pars.res.5" "frequency.5" "power.5" "pars.d_s.6" "pars.s_s.6" "pars.r_s.6" "pars.q_s.6" "pars.w_w.6" "pars.a_w.6" "pars.h_w.6" "pars.f_min.6" "pars.f_max.6" "pars.r_0.6" "pars.f_0.6" "pars.q_0.6" "pars.v_0.6" "pars.p_0.6" "pars.e_0.6" "pars.n_0_a.6" "pars.n_0_b.6" "pars.res.6" "frequency.6" "power.6" "pars.d_s.7" "pars.s_s.7" "pars.r_s.7" "pars.q_s.7" "pars.w_w.7" "pars.a_w.7" "pars.h_w.7" "pars.f_min.7" "pars.f_max.7" "pars.r_0.7" "pars.f_0.7" "pars.q_0.7" "pars.v_0.7" "pars.p_0.7" "pars.e_0.7" "pars.n_0_a.7" "pars.n_0_b.7" "pars.res.7" "frequency.7" "power.7" "pars.d_s.8" "pars.s_s.8" "pars.r_s.8" "pars.q_s.8" "pars.w_w.8" "pars.a_w.8" "pars.h_w.8" "pars.f_min.8" "pars.f_max.8" "pars.r_0.8" "pars.f_0.8" "pars.q_0.8" "pars.v_0.8" "pars.p_0.8" "pars.e_0.8" "pars.n_0_a.8" "pars.n_0_b.8" "pars.res.8" "frequency.8" "power.8" "pars.d_s.9" "pars.s_s.9" "pars.r_s.9" "pars.q_s.9" "pars.w_w.9" "pars.a_w.9" "pars.h_w.9" "pars.f_min.9" "pars.f_max.9" "pars.r_0.9" "pars.f_0.9" "pars.q_0.9" "pars.v_0.9" "pars.p_0.9" "pars.e_0.9" "pars.n_0_a.9" "pars.n_0_b.9" "pars.res.9" "frequency.9" "power.9"
"53" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -132.623129189408 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -122.037796221555 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -130.071407823952 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -147.141245136191 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -127.260372604932 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -129.068978372108 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -128.671957555899 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -122.594863766499 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -159.814644164905 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 44.3939393939394 -163.370035559069
"54" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -133.192074854136 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -122.599573935033 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -130.638684547816 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -147.719116297279 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -127.82577177824 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -129.635590349081 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -129.238304797411 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -123.157032027819 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -160.399706209333 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.1515151515151 -163.95707214009
"55" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -133.769853482961 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -123.170323215443 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -131.214826583163 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -148.305649933382 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -128.400072823076 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -130.211080560272 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -129.813535426043 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -123.728164120497 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -160.993303845197 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 45.9090909090909 -164.552613145228
"56" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -134.356317697788 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -123.749891626384 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -131.79968538152 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -148.900704855282 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -128.983125861774 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -130.795299988149 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -130.39750023699 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -124.308107901387 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -161.595300876444 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 46.6666666666667 -165.156523609677
"57" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -134.951327456726 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -124.338134341923 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -132.393119792047 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -149.504146897386 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -129.574788484314 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -131.388107037501 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -130.990057457629 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -124.896718823246 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -162.205567870044 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 47.4242424242424 -165.768675255906
"58" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -135.554749541423 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -124.934913615635 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -132.994995544666 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -150.115848426238 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -130.174925226688 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -131.989367016884 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -131.591072228302 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -125.493859404731 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -162.823981680123 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.1818181818182 -166.388946022692
"59" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -136.166457081423 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -125.540098288115 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -133.605184770553 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -150.735687884242 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -130.783407087021 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -132.598951657573 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -132.200416120641 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -126.099398738789 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -163.450425006163 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 48.9393939393939 -167.017219627883
"60" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -136.786329113464 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -126.153563330754 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -134.223565557892 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -151.363549366725 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -131.400111077297 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -133.216738667885 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -132.817966691334 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -126.713212037227 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -164.084785983449 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 49.6969696969697 -167.65338516313
"61" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -137.414250173642 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -126.775189423573 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -134.850021540769 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -151.999322230396 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -132.024919808554 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -133.842611320777 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -133.44360706919 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -127.335391914236 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -164.726957803984 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 50.4545454545455 -168.297336718783
"62" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -138.050109920428 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -127.40506731814 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -135.484441519179 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -152.642900731328 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -132.657721107464 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -134.476458072631 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -134.077225573456 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -127.965426482508 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -165.376838366046 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.2121212121212 -168.948973037193
"63" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -138.693802786523 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -128.042703118013 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -136.126719108103 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -153.294183690595 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -133.298407662272 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -135.118172211234 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -134.718715361337 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -128.603393864985 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -166.034329950612 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 51.969696969697 -169.608197192633
"64" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -139.345227657633 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -128.688173066156 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -136.776752413728 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -153.953074185735 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -133.946876696089 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -135.767651530952 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -135.367974102774 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -129.24918975546 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -166.699338922903 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 52.7272727272727 -170.274916296117
"65" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -140.0042875763 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -129.341376981894 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -137.434443734893 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -154.619479266277 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -134.603029665652 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -136.424798033241 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -136.024903680567 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -129.902714152721 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -167.37177545733 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 53.4848484848485 -170.949041223412
"66" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -140.67088946898 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -130.002218715899 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -138.099699287982 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -155.293309691624 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -135.266771983717 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -137.08951765065 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -136.689409914026 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -130.563871078632 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -168.051553284197 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 54.2424242424242 -171.63048636462
